Time_s	Heading_deg	Pitch_rad	Roll_rad	Yaw_rad	Lat	Long	Alt_m_AGL
1535745767.51	160.0	0.0365687310696	0.0681279674172	2.81638050079	34.9095077	-111.4365487	59.92
1535745767.6	165.0	0.0328296050429	0.0666753649712	2.86124849319	34.909508	-111.4365487	59.88
1535745767.71	165.0	0.0343813113868	0.0679208561778	2.90668177605	34.909508	-111.4365487	59.88
1535745767.81	168.0	0.0118785938248	0.0847410112619	2.95704627037	34.9095083	-111.4365487	59.85
1535745767.9	171.0	-0.00189211778343	0.0780971646309	2.99656152725	34.9095085	-111.4365488	59.83
1535745768.01	173.0	-0.0215676985681	0.0626921579242	3.04236721992	34.9095088	-111.4365489	59.81
1535745768.11	176.0	-0.0355349928141	0.0577561073005	3.08352184296	34.9095091	-111.4365491	59.8
1535745768.2	179.0	-0.0532055944204	0.0454023182392	3.13331508636	34.9095094	-111.4365492	59.78
1535745768.31	182.0	-0.0532055944204	0.0454023182392	3.13331508636	34.9095096	-111.4365493	59.78
1535745768.41	182.0	-0.0662735849619	0.070121191442	-3.0807800293	34.9095099	-111.4365494	59.75
1535745768.5	186.0	-0.0646539852023	0.0754461884499	-3.03465008736	34.9095099	-111.4365494	59.75
1535745768.6	189.0	-0.0552640631795	0.0728739276528	-2.98883152008	34.9095101	-111.4365496	59.75
1535745768.71	189.0	-0.0635613575578	0.0634544342756	-2.93679594994	34.9095103	-111.4365498	59.73
1535745768.8	193.0	-0.0635613575578	0.0634544342756	-2.93679594994	34.9095104	-111.4365501	59.73
1535745768.91	196.0	-0.0596662387252	0.0427634902298	-2.88099908829	34.9095105	-111.4365504	59.72
1535745769.0	199.0	-0.0396666526794	0.0227639507502	-2.79083442688	34.9095106	-111.4365507	59.73
1535745769.1	199.0	-0.0396666526794	0.0227639507502	-2.79083442688	34.9095107	-111.436551	59.73
1535745769.21	203.0	-0.0454565137625	0.0142720006406	-2.73024058342	34.9095107	-111.4365513	59.74
1535745769.3	206.0	-0.0375165306032	0.00123038562015	-2.67732572556	34.9095108	-111.4365516	59.75
1535745769.4	209.0	-0.0277054682374	-0.00202442496084	-2.6310904026	34.9095109	-111.4365518	59.76
1535745769.51	212.0	-0.0300138480961	-0.0129402186722	-2.58719301224	34.909511	-111.436552	59.77
1535745769.61	214.0	-0.0431138537824	-0.0151996519417	-2.53504180908	34.909511	-111.4365522	59.77
1535745769.7	217.0	-0.0549273490906	-0.00409188959748	-2.48087525368	34.9095111	-111.4365522	59.77
1535745769.81	217.0	-0.0549273490906	-0.00409188959748	-2.48087525368	34.9095111	-111.4365522	59.77
1535745769.91	221.0	-0.0604822933674	-0.00735724437982	-2.41974854469	34.9095112	-111.4365522	59.77
1535745770.0	223.0	-0.0609904900193	-0.0143150668591	-2.37437748909	34.9095113	-111.4365522	59.77
1535745770.1	226.0	-0.0682368203998	-0.0220461729914	-2.32166385651	34.9095114	-111.4365522	59.77
1535745770.21	229.0	-0.0805580168962	-0.0293425861746	-2.27727746964	34.9095116	-111.4365521	59.77
1535745770.31	231.0	-0.0837427601218	-0.0358384102583	-2.23457384109	34.9095117	-111.436552	59.78
1535745770.41	234.0	-0.094187065959	-0.0393542721868	-2.18921804428	34.9095119	-111.4365518	59.8
1535745770.5	238.0	-0.112188600004	-0.0417560972273	-2.13730835915	34.9095121	-111.4365515	59.84
1535745770.6	238.0	-0.112188600004	-0.0417560972273	-2.13730835915	34.9095122	-111.4365511	59.86
1535745770.71	241.0	-0.124948881567	-0.0420840717852	-2.08314943314	34.9095124	-111.4365507	59.87
1535745770.8	244.0	-0.142034366727	-0.0368662811816	-2.02724051476	34.9095125	-111.4365503	59.89
1535745770.9	247.0	-0.138045102358	-0.0394716523588	-1.97362267971	34.9095125	-111.4365503	59.89
1535745771.01	249.0	-0.142020851374	-0.0400102771819	-1.92905282974	34.9095125	-111.4365499	59.9
1535745771.1	253.0	-0.142172977328	-0.0403555035591	-1.87483847141	34.9095126	-111.4365496	59.91
1535745771.21	253.0	-0.13519513607	-0.044571723789	-1.83031260967	34.9095126	-111.4365493	59.92
1535745771.3	255.0	-0.13519513607	-0.044571723789	-1.83031260967	34.9095126	-111.4365491	59.93
1535745771.4	258.0	-0.131846219301	-0.0393083170056	-1.77885508537	34.9095127	-111.4365489	59.95
1535745771.51	261.0	-0.131754934788	-0.0587934479117	-1.72615814209	34.9095128	-111.4365487	59.98
1535745771.6	265.0	-0.129246026278	-0.0797424167395	-1.66354370117	34.9095129	-111.4365485	60.01
1535745771.71	267.0	-0.127115115523	-0.082999818027	-1.61691975594	34.909513	-111.4365483	60.03
1535745771.81	267.0	-0.140366539359	-0.0969547554851	-1.56238555908	34.909513	-111.4365481	60.05
1535745771.9	271.0	-0.140366539359	-0.0969547554851	-1.56238555908	34.909513	-111.4365481	60.05
1535745772.0	273.0	-0.129350751638	-0.110243871808	-1.51614940166	34.909513	-111.436548	60.06
1535745772.11	276.0	-0.121290229261	-0.111450240016	-1.45999979973	34.9095131	-111.4365478	60.07
1535745772.21	279.0	-0.116486288607	-0.114564538002	-1.41391599178	34.9095131	-111.4365477	60.07
1535745772.3	283.0	-0.112203769386	-0.111687637866	-1.35794556141	34.9095131	-111.4365474	60.07
1535745772.4	286.0	-0.112097479403	-0.107748918235	-1.30038511753	34.9095131	-111.4365473	60.08
1535745772.51	289.0	-0.106759645045	-0.129989087582	-1.24742686749	34.9095132	-111.4365471	60.07
1535745772.61	289.0	-0.106759645045	-0.129989087582	-1.24742686749	34.9095132	-111.4365471	60.07
1535745772.7	292.0	-0.0966980606318	-0.136500597	-1.1834359169	34.9095134	-111.4365469	60.06
1535745772.81	295.0	-0.0968325138092	-0.140948444605	-1.13798511028	34.9095135	-111.4365469	60.05
1535745772.9	297.0	-0.0779926925898	-0.148388341069	-1.09436142445	34.9095136	-111.4365469	60.04
1535745773.0	300.0	-0.0596928596497	-0.164509251714	-1.0503051281	34.9095137	-111.4365469	60.02
1535745773.11	302.0	-0.0364490896463	-0.171588122845	-1.00558876991	34.9095139	-111.4365469	60.0
1535745773.21	306.0	-0.0229464061558	-0.174014315009	-0.951034069061	34.909514	-111.4365469	59.97
1535745773.3	308.0	-0.00663733761758	-0.188496008515	-0.906345009804	34.9095141	-111.4365469	59.93
1535745773.4	308.0	7.6049938798e-05	-0.173764586449	-0.853719770908	34.9095141	-111.4365469	59.93
1535745773.51	311.0	7.6049938798e-05	-0.173764586449	-0.853719770908	34.9095143	-111.4365469	59.88
1535745773.61	314.0	0.0257431864738	-0.180511727929	-0.758170187473	34.9095143	-111.4365469	59.84
1535745773.71	317.0	0.0257431864738	-0.180511727929	-0.758170187473	34.9095143	-111.4365469	59.79
1535745773.8	320.0	0.0304860509932	-0.161999940872	-0.714238941669	34.9095143	-111.4365469	59.74
1535745773.9	323.0	0.0375673957169	-0.151930779219	-0.670874595642	34.9095143	-111.4365468	59.7
1535745774.01	326.0	0.0366676896811	-0.159449070692	-0.615565121174	34.9095142	-111.4365468	59.64
1535745774.1	326.0	0.0433131568134	-0.166289195418	-0.561247169971	34.9095142	-111.4365467	59.59
1535745774.21	329.0	0.0484609566629	-0.168834209442	-0.508676409721	34.9095141	-111.4365466	59.55
1535745774.3	332.0	0.0508962869644	-0.17178927362	-0.462895840406	34.9095141	-111.4365466	59.5
1535745774.4	335.0	0.067097581923	-0.144759878516	-0.414011150599	34.9095141	-111.4365466	59.5
1535745774.51	337.0	0.067097581923	-0.144759878516	-0.414011150599	34.909514	-111.4365465	59.45
1535745774.61	341.0	0.0662214457989	-0.135112568736	-0.370375871658	34.9095138	-111.4365464	59.39
1535745774.71	341.0	0.0663531497121	-0.16053751111	-0.30776771903	34.9095137	-111.4365463	59.34
1535745774.81	344.0	0.0695717558265	-0.162398457527	-0.260070115328	34.9095136	-111.4365462	59.28
1535745774.9	347.0	0.0741961300373	-0.168718084693	-0.20820492506	34.9095134	-111.436546	59.25
1535745775.0	347.0	0.0741961300373	-0.168718084693	-0.20820492506	34.9095134	-111.436546	59.25
1535745775.11	351.0	0.0789926126599	-0.168439388275	-0.143658906221	34.9095133	-111.4365458	59.2
1535745775.2	355.0	0.0761754065752	-0.176248550415	-0.0886623561382	34.9095131	-111.4365457	59.16
1535745775.3	358.0	0.0768010914326	-0.169277727604	-0.0418648682535	34.909513	-111.4365456	59.13
1535745775.41	0.0	0.0845948308706	-0.162914901972	0.00394596997648	34.9095129	-111.4365457	59.11
1535745775.51	3.0	0.0911350697279	-0.157997101545	0.0490567758679	34.9095128	-111.4365458	59.07
1535745775.6	6.0	0.104098796844	-0.133506372571	0.102261260152	34.9095128	-111.4365459	59.05
1535745775.7	9.0	0.119386613369	-0.0964203476906	0.152846068144	34.9095128	-111.4365462	59.02
1535745775.81	12.0	0.119835540652	-0.071422457695	0.20199508965	34.9095128	-111.4365464	59.0
1535745775.91	12.0	0.119835540652	-0.071422457695	0.20199508965	34.9095128	-111.4365466	58.99
1535745776.01	14.0	0.134010598063	-0.0654157474637	0.251175969839	34.9095128	-111.4365466	58.99
1535745776.1	17.0	0.148270204663	-0.0339778959751	0.304133176804	34.9095127	-111.4365467	59.0
1535745776.2	20.0	0.133825227618	-0.0394815094769	0.347721844912	34.9095127	-111.4365467	59.0
1535745776.31	23.0	0.135284662247	-0.0555957742035	0.394136220217	34.9095127	-111.4365467	59.01
1535745776.41	26.0	0.13819077611	-0.0539282634854	0.439712017775	34.9095127	-111.4365466	59.02
1535745776.5	29.0	0.147292837501	-0.0744520947337	0.49376681447	34.9095126	-111.4365465	59.05
1535745776.6	32.0	0.168553724885	-0.0927016660571	0.544851720333	34.9095126	-111.4365464	59.06
1535745776.71	32.0	0.174455419183	-0.0766890868545	0.58806759119	34.9095127	-111.4365463	59.05
1535745776.81	34.0	0.182059764862	-0.08314204216	0.640691518784	34.9095127	-111.4365461	59.03
1535745776.9	37.0	0.182059764862	-0.08314204216	0.640691518784	34.9095128	-111.4365461	58.98
1535745777.01	37.0	0.183005869389	-0.0892769023776	0.691238045692	34.9095129	-111.436546	58.9
1535745777.11	43.0	0.194836989045	-0.0436923392117	0.742119133472	34.909513	-111.436546	58.82
1535745777.2	46.0	0.192182824016	0.0106076505035	0.785665154457	34.909513	-111.436546	58.74
1535745777.3	46.0	0.194264009595	0.0267134662718	0.83047503233	34.9095131	-111.436546	58.65
1535745777.41	48.0	0.187595576048	0.0283681396395	0.869698107243	34.9095131	-111.436546	58.56
1535745777.51	51.0	0.182605296373	0.0279399994761	0.912809073925	34.9095131	-111.436546	58.56
1535745777.6	54.0	0.179209560156	0.0314867645502	0.962068319321	34.9095129	-111.4365461	58.38
1535745777.7	56.0	0.167589485645	0.0355248562992	1.00393712521	34.9095128	-111.4365463	58.29
1535745777.81	59.0	0.145855724812	0.0295880604535	1.04959952831	34.9095128	-111.4365463	58.29
1535745777.9	62.0	0.131372243166	0.00544594647363	1.087936759	34.9095125	-111.4365465	58.12
1535745778.01	62.0	0.13141207397	0.00312971835956	1.12757992744	34.9095124	-111.4365466	58.04
1535745778.11	65.0	0.114389620721	0.0207110457122	1.17522644997	34.9095124	-111.4365467	57.99
1535745778.2	68.0	0.114389620721	0.0207110457122	1.17522644997	34.9095124	-111.4365467	57.99
1535745778.3	71.0	0.119852401316	0.0357259996235	1.2243847847	34.9095125	-111.4365469	57.94
1535745778.41	74.0	0.125146061182	0.0513404421508	1.267131567	34.9095126	-111.436547	57.93
1535745778.51	77.0	0.141143605113	0.0774855315685	1.32188022137	34.9095128	-111.436547	57.96
1535745778.6	77.0	0.131707578897	0.10016862303	1.36702609062	34.9095129	-111.4365471	57.99
1535745778.71	82.0	0.0697176083922	0.0877873152494	1.41320097446	34.909513	-111.436547	58.07
1535745778.81	84.0	0.0665804892778	0.094875946641	1.45549321175	34.9095131	-111.4365469	58.17
1535745778.9	84.0	0.108959257603	0.118691526353	1.49070489407	34.9095131	-111.4365468	58.29
1535745779.01	90.0	0.12837266922	0.109356470406	1.54624211788	34.9095131	-111.4365468	58.46
1535745779.11	90.0	0.13532550633	0.153173074126	1.59195971489	34.9095131	-111.4365468	58.62
1535745779.2	93.0	0.148751556873	0.191565468907	1.64553821087	34.9095131	-111.4365468	58.62
1535745779.31	95.0	0.130104407668	0.159131810069	1.68722724915	34.909513	-111.436547	58.91
1535745779.41	98.0	0.0995058044791	0.175760656595	1.74766874313	34.9095129	-111.4365471	58.99
1535745779.5	101.0	0.0995058044791	0.175760656595	1.74766874313	34.9095129	-111.4365471	58.99
1535745779.61	101.0	0.093214251101	0.178221777081	1.80280590057	34.9095128	-111.4365473	59.09
1535745779.71	105.0	0.0844418033957	0.168436720967	1.86168718338	34.9095126	-111.4365475	59.13
1535745779.8	108.0	0.0646101385355	0.160066351295	1.91782689095	34.9095124	-111.4365477	59.15
1535745779.91	111.0	0.0646101385355	0.160066351295	1.91782689095	34.9095122	-111.4365479	59.15
1535745780.0	114.0	0.0224029235542	0.156003087759	2.01027703285	34.909512	-111.4365482	59.14
1535745780.1	117.0	0.00437528081238	0.132817685604	2.05535459518	34.9095118	-111.4365484	59.13
1535745780.21	117.0	0.00437528081238	0.132817685604	2.05535459518	34.9095118	-111.4365484	59.13
1535745780.31	120.0	0.00839189998806	0.127610981464	2.10830450058	34.9095115	-111.4365485	59.13
1535745780.4	123.0	0.0275813788176	0.130749389529	2.15465664864	34.9095108	-111.4365486	59.14
1535745780.5	126.0	0.0314902551472	0.122226268053	2.20751166344	34.9095108	-111.4365486	59.14
1535745780.61	129.0	0.0392137989402	0.113240405917	2.26199173927	34.9095104	-111.4365486	59.14
1535745780.71	132.0	0.0583882592618	0.0932526439428	2.31850647926	34.90951	-111.4365486	59.14
1535745780.8	132.0	0.0583882592618	0.0932526439428	2.31850647926	34.9095095	-111.4365486	59.15
1535745780.91	136.0	0.0659522488713	0.0743102580309	2.38266563416	34.9095091	-111.4365486	59.18
1535745781.01	139.0	0.0726668387651	0.0788054019213	2.43376708031	34.9095087	-111.4365486	59.21
1535745781.1	143.0	0.0741646513343	0.0796388760209	2.47986578941	34.9095084	-111.4365487	59.25
1535745781.21	143.0	0.06593285501	0.089659139514	2.53066682816	34.909508	-111.4365488	59.28
1535745781.31	146.0	0.0546885803342	0.094095736742	2.57315993309	34.9095077	-111.4365489	59.31
1535745781.4	150.0	0.0546885803342	0.094095736742	2.57315993309	34.9095074	-111.4365491	59.33
1535745781.51	150.0	0.0494071878493	0.0864923968911	2.63416552544	34.9095072	-111.4365493	59.34
1535745781.6	154.0	0.0439936928451	0.0722860991955	2.67980289459	34.9095072	-111.4365493	59.34
1535745781.71	154.0	0.0542679652572	0.0576637275517	2.74792075157	34.9095071	-111.4365496	59.36
1535745781.8	158.0	0.0627141669393	0.0618363656104	2.7989115715	34.909507	-111.4365499	59.38
1535745781.9	161.0	0.026480268687	0.0598571114242	2.83896923065	34.9095071	-111.4365502	59.4
1535745782.01	164.0	0.026480268687	0.0598571114242	2.83896923065	34.9095072	-111.4365504	59.42
1535745782.11	164.0	-0.0101119643077	0.0679141953588	2.88590073586	34.9095075	-111.4365507	59.44
1535745782.2	168.0	-0.0321445390582	0.0740133374929	2.93263220787	34.9095078	-111.436551	59.46
1535745782.3	172.0	-0.0594464838505	0.0571358762681	2.99264192581	34.909508	-111.4365512	59.47
1535745782.41	175.0	-0.0557991489768	0.0524665340781	3.05089855194	34.9095081	-111.4365514	59.48
1535745782.51	177.0	-0.0557913184166	0.0537596158683	3.0976319313	34.9095081	-111.4365514	59.48
1535745782.6	177.0	-0.0432091280818	0.0512351840734	-3.12801980972	34.9095082	-111.4365515	59.48
1535745782.7	181.0	-0.0432091280818	0.0512351840734	-3.12801980972	34.9095083	-111.4365517	59.5
1535745782.81	184.0	-0.0390351749957	0.0484820231795	-3.08349895477	34.9095084	-111.4365518	59.51
1535745782.91	187.0	-0.0551662743092	0.0448677167296	-2.99942469597	34.9095085	-111.436552	59.53
1535745783.0	187.0	-0.0551662743092	0.0448677167296	-2.99942469597	34.9095086	-111.4365521	59.55
1535745783.11	191.0	-0.0623449757695	0.0365325473249	-2.95474123955	34.9095087	-111.4365523	59.57
1535745783.21	195.0	-0.0493713468313	0.0350904203951	-2.89522385597	34.9095088	-111.4365524	59.58
1535745783.3	195.0	-0.0182676203549	0.0296386834234	-2.83056974411	34.9095088	-111.4365525	59.6
1535745783.4	198.0	-0.0401173904538	0.0295299794525	-2.79261517525	34.909509	-111.4365525	59.61
1535745783.51	201.0	-0.0543356388807	0.0354083590209	-2.74931097031	34.9095091	-111.4365525	59.63
1535745783.6	205.0	-0.0587726980448	0.0269175264984	-2.70604205132	34.9095093	-111.4365525	59.67
1535745783.7	205.0	-0.0587726980448	0.0269175264984	-2.70604205132	34.9095095	-111.4365524	59.7
1535745783.81	208.0	-0.0787710398436	0.0237085279077	-2.65983510017	34.9095095	-111.4365524	59.7
1535745783.91	212.0	-0.102253518999	0.0324524380267	-2.60223889351	34.9095099	-111.4365522	59.79
1535745784.0	215.0	-0.119775615633	0.0279680583626	-2.559278965	34.9095101	-111.4365522	59.82
1535745784.11	215.0	-0.123649574816	0.0247319564223	-2.51145195961	34.9095101	-111.4365522	59.82
1535745784.2	218.0	-0.126168474555	0.0188455469906	-2.45769834518	34.9095102	-111.4365521	59.85
1535745784.31	221.0	-0.123312495649	0.000641246791929	-2.39640402794	34.9095104	-111.436552	59.88
1535745784.41	225.0	-0.119327045977	-0.00812514778227	-2.35187768936	34.9095105	-111.4365519	59.91
1535745784.5	225.0	-0.119327045977	-0.00812514778227	-2.35187768936	34.9095106	-111.4365519	59.93
1535745784.61	228.0	-0.128023117781	-0.00413415022194	-2.29921841621	34.9095106	-111.4365518	59.95
1535745784.71	231.0	-0.112908221781	-0.00829157233238	-2.24421000481	34.9095106	-111.4365517	59.96
1535745784.8	234.0	-0.0990249440074	-0.0108038205653	-2.19891667366	34.9095105	-111.4365517	59.98
1535745784.91	237.0	-0.10543975234	0.000411440618336	-2.14470100403	34.9095105	-111.4365516	60.0
1535745785.0	237.0	-0.10543975234	0.000411440618336	-2.14470100403	34.9095105	-111.4365516	60.0
1535745785.1	240.0	-0.103132091463	-0.00553620932624	-2.0796482563	34.9095104	-111.4365516	60.02
1535745785.21	244.0	-0.086998924613	-0.0064807892777	-2.02469921112	34.9095103	-111.4365516	60.06
1535745785.31	247.0	-0.091395676136	-0.0038232060615	-1.97414910793	34.9095103	-111.4365515	60.08
1535745785.4	249.0	-0.0911310911179	-0.0122241713107	-1.93023145199	34.9095103	-111.4365515	60.08
1535745785.51	252.0	-0.0983256474137	-0.020604941994	-1.88536584377	34.9095103	-111.4365516	60.08
1535745785.61	254.0	-0.094795435667	-0.0204541068524	-1.84219110012	34.9095103	-111.4365515	60.07
1535745785.7	254.0	-0.0955554619431	-0.0269937105477	-1.79883086681	34.9095103	-111.4365515	60.07
1535745785.8	257.0	-0.0810901224613	-0.0267859753221	-1.74588024616	34.9095103	-111.4365515	60.06
1535745785.91	263.0	-0.0808945670724	-0.0280326344073	-1.70202100277	34.9095104	-111.4365515	60.06
1535745786.0	263.0	-0.0808945670724	-0.0280326344073	-1.70202100277	34.9095104	-111.4365514	60.06
1535745786.1	266.0	-0.0655506849289	-0.0314990952611	-1.60824656487	34.9095104	-111.4365514	60.06
1535745786.21	271.0	-0.0704424604774	-0.0189090520144	-1.56276082993	34.9095105	-111.4365513	60.07
1535745786.31	273.0	-0.0842871814966	-0.0347417406738	-1.51795434952	34.9095107	-111.4365513	60.08
1535745786.4	273.0	-0.0842871814966	-0.0347417406738	-1.51795434952	34.9095108	-111.4365512	60.08
1535745786.5	276.0	-0.0842877328396	-0.0735680535436	-1.47573387623	34.9095111	-111.4365509	60.07
1535745786.61	279.0	-0.0815403163433	-0.111959174275	-1.40951967239	34.9095113	-111.4365507	60.06
1535745786.71	282.0	-0.0840901806951	-0.102723352611	-1.36180198193	34.9095113	-111.4365507	60.06
1535745786.8	285.0	-0.0945127755404	-0.0943825095892	-1.31448423862	34.9095114	-111.4365503	60.04
1535745786.91	288.0	-0.0988433435559	-0.118574850261	-1.26537168026	34.9095115	-111.4365501	60.02
1535745787.0	288.0	-0.0842072814703	-0.123317174613	-1.22723150253	34.9095115	-111.4365501	60.02
1535745787.1	291.0	-0.0892085433006	-0.0883104130626	-1.17069637775	34.9095116	-111.4365499	60.0
1535745787.21	295.0	-0.093932762742	-0.073896124959	-1.11149954796	34.9095116	-111.4365495	60.0
1535745787.3	298.0	-0.093932762742	-0.073896124959	-1.11149954796	34.9095117	-111.4365493	59.99
1535745787.4	301.0	-0.0931570529938	-0.0904830172658	-1.05923187733	34.9095118	-111.4365491	59.99
1535745787.51	301.0	-0.076138317585	-0.136508226395	-1.00791144371	34.909512	-111.4365489	59.98
1535745787.6	306.0	-0.0660576373339	-0.146951124072	-0.969783723354	34.9095121	-111.4365488	59.95
1535745787.7	306.0	-0.0496154800057	-0.146708324552	-0.921134412289	34.9095123	-111.4365487	59.93
1535745787.81	309.0	-0.0445854924619	-0.157793670893	-0.881263494492	34.9095124	-111.4365487	59.91
1535745787.91	312.0	-0.0151834813878	-0.142594486475	-0.830051958561	34.9095125	-111.4365487	59.89
1535745788.0	315.0	-0.0109125422314	-0.121483184397	-0.786794662476	34.9095126	-111.4365487	59.88
1535745788.1	318.0	-0.0120889255777	-0.117388896644	-0.74148607254	34.9095126	-111.4365488	59.87
1535745788.21	318.0	-0.00421117339283	-0.139981418848	-0.689151406288	34.9095127	-111.4365489	59.89
1535745788.31	321.0	0.0115648834035	-0.155393406749	-0.649780333042	34.9095127	-111.4365489	59.89
1535745788.4	323.0	0.0348459891975	-0.180664718151	-0.596545338631	34.9095127	-111.436549	59.9
1535745788.51	326.0	0.0428196191788	-0.172601461411	-0.551416158676	34.9095127	-111.4365493	59.92
1535745788.61	329.0	0.0428196191788	-0.172601461411	-0.551416158676	34.9095127	-111.4365493	59.92
1535745788.7	332.0	0.0573633424938	-0.126542821527	-0.508619308472	34.9095126	-111.4365494	59.9
1535745788.8	335.0	0.0590349435806	-0.10659468919	-0.45509314537	34.9095125	-111.4365495	59.89
1535745788.91	338.0	0.0631854683161	-0.103175476193	-0.396850943565	34.9095124	-111.4365495	59.87
1535745789.0	338.0	0.0631854683161	-0.103175476193	-0.396850943565	34.9095124	-111.4365495	59.87
1535745789.1	341.0	0.0512934960425	-0.158800810575	-0.298779010773	34.9095122	-111.4365495	59.85
1535745789.21	344.0	0.0498170517385	-0.163476005197	-0.250589638948	34.9095118	-111.4365493	59.83
1535745789.31	346.0	0.0498170517385	-0.163476005197	-0.250589638948	34.9095118	-111.4365493	59.83
1535745789.4	349.0	0.055855575949	-0.144150555134	-0.195856183767	34.9095115	-111.4365493	59.81
1535745789.5	352.0	0.053179576993	-0.137802600861	-0.150323703885	34.9095112	-111.4365493	59.8
1535745789.61	355.0	0.0559637024999	-0.127606391907	-0.0980518236756	34.9095108	-111.4365494	59.79
1535745789.71	359.0	0.0548748262227	-0.153697937727	-0.034798104316	34.9095105	-111.4365494	59.77
1535745789.81	359.0	0.0497839003801	-0.134670838714	0.014990597032	34.9095102	-111.4365494	59.77
1535745789.9	1.0	0.0497839003801	-0.134670838714	0.014990597032	34.9095099	-111.4365494	59.76
1535745790.01	4.0	0.053066894412	-0.112904474139	0.115153603256	34.9095096	-111.4365495	59.76
1535745790.1	7.0	0.053066894412	-0.112904474139	0.115153603256	34.9095096	-111.4365495	59.76
1535745790.21	10.0	0.0617177933455	-0.100514225662	0.160333052278	34.9095094	-111.4365494	59.75
1535745790.31	12.0	0.0662331804633	-0.103428572416	0.205935195088	34.909509	-111.4365493	59.76
1535745790.4	15.0	0.0654498115182	-0.114791572094	0.252011448145	34.9095088	-111.4365493	59.78
1535745790.5	15.0	0.0779228806496	-0.120162419975	0.305658489466	34.9095088	-111.4365493	59.78
1535745790.61	21.0	0.0892216861248	-0.124208875	0.3513456285	34.9095087	-111.4365492	59.78
1535745790.71	24.0	0.102741405368	-0.12571272254	0.397787958384	34.9095087	-111.4365492	59.8
1535745790.8	24.0	0.111570686102	-0.114536382258	0.45213213563	34.9095087	-111.4365491	59.8
1535745790.91	27.0	0.111570686102	-0.114536382258	0.45213213563	34.9095087	-111.4365491	59.78
1535745791.01	31.0	0.136138141155	-0.08820271492	0.520111680031	34.9095089	-111.436549	59.75
1535745791.11	34.0	0.146747455001	-0.094987615943	0.574606835842	34.9095091	-111.4365489	59.71
1535745791.2	34.0	0.148465707898	-0.0918552652001	0.612156510353	34.9095092	-111.4365488	59.67
1535745791.3	38.0	0.165502980351	-0.0720624998212	0.661576628685	34.9095094	-111.4365487	59.62
1535745791.41	40.0	0.183168083429	-0.0618458129466	0.698408663273	34.9095096	-111.4365486	59.56
1535745791.5	43.0	0.190324649215	-0.0431876592338	0.747947275639	34.9095098	-111.4365484	59.48
1535745791.6	46.0	0.198850721121	-0.0242673624307	0.792756855488	34.90951	-111.4365483	59.4
1535745791.71	46.0	0.200282007456	-0.0128076411784	0.836544930935	34.9095102	-111.4365481	59.29
1535745791.8	50.0	0.200414553285	-0.00547981169075	0.884343147278	34.9095102	-111.4365481	59.29
1535745791.91	53.0	0.201701238751	0.000473153311759	0.935334503651	34.9095103	-111.4365479	59.12
1535745792.01	53.0	0.201701238751	0.000473153311759	0.935334503651	34.9095104	-111.4365476	58.97
1535745792.1	56.0	0.200126200914	0.00600464222953	0.9945525527	34.9095105	-111.4365474	58.8
1535745792.2	60.0	0.198572978377	0.00202650297433	1.0389431715	34.9095106	-111.4365472	58.64
1535745792.31	63.0	0.201418995857	0.0101293902844	1.09371721745	34.9095106	-111.436547	58.49
1535745792.4	63.0	0.197324812412	0.0201839935035	1.13913321495	34.9095106	-111.4365468	58.3
1535745792.51	67.0	0.197324812412	0.0201839935035	1.13913321495	34.9095106	-111.4365468	58.3
1535745792.6	70.0	0.19180804491	0.0290713775903	1.1941549778	34.9095107	-111.4365466	58.07
1535745792.71	70.0	0.188350632787	0.0356652662158	1.24355387688	34.9095107	-111.4365465	57.91
1535745792.8	73.0	0.186975285411	0.0412071421742	1.28952038288	34.9095106	-111.4365464	57.71
1535745792.91	76.0	0.181886091828	0.0485592931509	1.33095943928	34.9095106	-111.4365463	57.55
1535745793.01	80.0	0.173111841083	0.0514188706875	1.38798928261	34.9095105	-111.4365462	57.36
1535745793.1	80.0	0.176141783595	0.0501739792526	1.42920994759	34.9095104	-111.4365461	57.21
1535745793.21	83.0	0.177549734712	0.046572573483	1.46798539162	34.9095102	-111.436546	57.06
1535745793.3	85.0	0.173482075334	0.0470778979361	1.51650869846	34.9095101	-111.4365459	56.93
1535745793.4	88.0	0.171633243561	0.0494830906391	1.56154954433	34.9095101	-111.4365459	56.93
1535745793.51	88.0	0.171633243561	0.0494830906391	1.56154954433	34.9095101	-111.4365459	56.81
1535745793.6	92.0	0.157996952534	0.0613172315061	1.65119206905	34.90951	-111.436546	56.58
1535745793.7	96.0	0.157996952534	0.0613172315061	1.65119206905	34.90951	-111.436546	56.58
1535745793.81	99.0	0.151655420661	0.0771160498261	1.70297336578	34.9095101	-111.4365461	56.48
1535745793.9	102.0	0.13191601634	0.107510365546	1.79088914394	34.9095102	-111.4365462	56.41
1535745794.0	102.0	0.13191601634	0.107510365546	1.79088914394	34.9095104	-111.4365463	56.36
1535745794.11	106.0	0.123051315546	0.126022785902	1.85184168816	34.9095106	-111.4365464	56.33
1535745794.21	109.0	0.11276153475	0.143352478743	1.90098869801	34.9095107	-111.4365465	56.31
1535745794.3	111.0	0.103255741298	0.153035104275	1.94293069839	34.9095108	-111.4365466	56.3
1535745794.41	111.0	0.0970495864749	0.162324249744	1.98699820042	34.9095108	-111.4365467	56.3
1535745794.5	114.0	0.0976363271475	0.160519331694	2.04030132294	34.9095108	-111.4365467	56.32
